CALENDAR_YEAR,LOCATION_ID,LOCATION,GENDER_CATEGORY,GENDER_HOMELESSNESS_COUNT,RACE_CATEGORY,RACE_COMBINATION,RACE_COUNT
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Transgender,*,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Transgender,*,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Transgender,*,White,Alone,694
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Transgender,*,White,In_Combination,193
2022,CA-527,Tehama County CoC,Cisgender Man,363,"American Indian, Alaska Native, or Indigenous",Alone,15
2022,CA-527,Tehama County CoC,Cisgender Man,363,"American Indian, Alaska Native, or Indigenous",In_Combination,23
2022,CA-527,Tehama County CoC,Cisgender Man,363,Asian or Asian American,Alone,*
2022,CA-527,Tehama County CoC,Cisgender Man,363,Asian or Asian American,In_Combination,*
2022,CA-527,Tehama County CoC,Cisgender Man,363,"Black, African American or African",Alone,12
2022,CA-527,Tehama County CoC,Cisgender Man,363,"Black, African American or African",In_Combination,*
2022,CA-527,Tehama County CoC,Cisgender Man,363,Hispanic/Latina/e/o,Alone,21
2022,CA-527,Tehama County CoC,Cisgender Man,363,Hispanic/Latina/e/o,In_Combination,97
2022,CA-527,Tehama County CoC,Cisgender Man,363,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-527,Tehama County CoC,Cisgender Man,363,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-527,Tehama County CoC,Cisgender Man,363,White,Alone,498
2022,CA-527,Tehama County CoC,Cisgender Man,363,White,In_Combination,109
2022,CA-527,Tehama County CoC,Cisgender Woman,335,"American Indian, Alaska Native, or Indigenous",Alone,15
2022,CA-527,Tehama County CoC,Cisgender Woman,335,"American Indian, Alaska Native, or Indigenous",In_Combination,23
2022,CA-527,Tehama County CoC,Cisgender Woman,335,Asian or Asian American,Alone,*
2022,CA-527,Tehama County CoC,Cisgender Woman,335,Asian or Asian American,In_Combination,*
2022,CA-527,Tehama County CoC,Cisgender Woman,335,"Black, African American or African",Alone,12
2022,CA-527,Tehama County CoC,Cisgender Woman,335,"Black, African American or African",In_Combination,*
2022,CA-527,Tehama County CoC,Cisgender Woman,335,Hispanic/Latina/e/o,Alone,21
2022,CA-527,Tehama County CoC,Cisgender Woman,335,Hispanic/Latina/e/o,In_Combination,97
2022,CA-527,Tehama County CoC,Cisgender Woman,335,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-527,Tehama County CoC,Cisgender Woman,335,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-527,Tehama County CoC,Cisgender Woman,335,White,Alone,498
2022,CA-527,Tehama County CoC,Cisgender Woman,335,White,In_Combination,109
2022,CA-527,Tehama County CoC,Client doesn't know,*,"American Indian, Alaska Native, or Indigenous",Alone,15
2022,CA-527,Tehama County CoC,Client doesn't know,*,"American Indian, Alaska Native, or Indigenous",In_Combination,23
2022,CA-527,Tehama County CoC,Client doesn't know,*,Asian or Asian American,Alone,*
2022,CA-527,Tehama County CoC,Client doesn't know,*,Asian or Asian American,In_Combination,*
2022,CA-527,Tehama County CoC,Client doesn't know,*,"Black, African American or African",Alone,12
2022,CA-527,Tehama County CoC,Client doesn't know,*,"Black, African American or African",In_Combination,*
2022,CA-527,Tehama County CoC,Client doesn't know,*,Hispanic/Latina/e/o,Alone,21
2022,CA-527,Tehama County CoC,Client doesn't know,*,Hispanic/Latina/e/o,In_Combination,97
2022,CA-527,Tehama County CoC,Client doesn't know,*,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-527,Tehama County CoC,Client doesn't know,*,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-527,Tehama County CoC,Client doesn't know,*,White,Alone,498
2022,CA-527,Tehama County CoC,Client doesn't know,*,White,In_Combination,109
2022,CA-527,Tehama County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,"American Indian, Alaska Native, or Indigenous",Alone,15
2022,CA-527,Tehama County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,"American Indian, Alaska Native, or Indigenous",In_Combination,23
2022,CA-527,Tehama County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Asian or Asian American,Alone,*
2022,CA-527,Tehama County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Asian or Asian American,In_Combination,*
2022,CA-527,Tehama County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,"Black, African American or African",Alone,12
2022,CA-527,Tehama County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,"Black, African American or African",In_Combination,*
2022,CA-527,Tehama County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Hispanic/Latina/e/o,Alone,21
2022,CA-527,Tehama County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Hispanic/Latina/e/o,In_Combination,97
2022,CA-527,Tehama County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-527,Tehama County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-527,Tehama County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,White,Alone,498
2022,CA-527,Tehama County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,White,In_Combination,109
2022,CA-527,Tehama County CoC,Transgender,*,"American Indian, Alaska Native, or Indigenous",Alone,15
2022,CA-527,Tehama County CoC,Transgender,*,"American Indian, Alaska Native, or Indigenous",In_Combination,23
2022,CA-527,Tehama County CoC,Transgender,*,Asian or Asian American,Alone,*
2022,CA-527,Tehama County CoC,Transgender,*,Asian or Asian American,In_Combination,*
2022,CA-527,Tehama County CoC,Transgender,*,"Black, African American or African",Alone,12
2022,CA-527,Tehama County CoC,Transgender,*,"Black, African American or African",In_Combination,*
2022,CA-527,Tehama County CoC,Transgender,*,Hispanic/Latina/e/o,Alone,21
2022,CA-527,Tehama County CoC,Transgender,*,Hispanic/Latina/e/o,In_Combination,97
2022,CA-527,Tehama County CoC,Transgender,*,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-527,Tehama County CoC,Transgender,*,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-527,Tehama County CoC,Transgender,*,White,Alone,498
2022,CA-527,Tehama County CoC,Transgender,*,White,In_Combination,109
2022,CA-529,Lake County CoC,Cisgender Man,160,"American Indian, Alaska Native, or Indigenous",Alone,11
2022,CA-529,Lake County CoC,Cisgender Man,160,"American Indian, Alaska Native, or Indigenous",In_Combination,26
2022,CA-529,Lake County CoC,Cisgender Man,160,Asian or Asian American,Alone,*
2022,CA-529,Lake County CoC,Cisgender Man,160,Asian or Asian American,In_Combination,*
2022,CA-529,Lake County CoC,Cisgender Man,160,"Black, African American or African",Alone,16
2022,CA-529,Lake County CoC,Cisgender Man,160,"Black, African American or African",In_Combination,*
2022,CA-529,Lake County CoC,Cisgender Man,160,Hispanic/Latina/e/o,Alone,*
2022,CA-529,Lake County CoC,Cisgender Man,160,Hispanic/Latina/e/o,In_Combination,54
2022,CA-529,Lake County CoC,Cisgender Man,160,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-529,Lake County CoC,Cisgender Man,160,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-529,Lake County CoC,Cisgender Man,160,White,Alone,212
2022,CA-529,Lake County CoC,Cisgender Man,160,White,In_Combination,38
2022,CA-529,Lake County CoC,Cisgender Woman,141,"American Indian, Alaska Native, or Indigenous",Alone,11
2022,CA-529,Lake County CoC,Cisgender Woman,141,"American Indian, Alaska Native, or Indigenous",In_Combination,26
2022,CA-529,Lake County CoC,Cisgender Woman,141,Asian or Asian American,Alone,*
2022,CA-529,Lake County CoC,Cisgender Woman,141,Asian or Asian American,In_Combination,*
2022,CA-529,Lake County CoC,Cisgender Woman,141,"Black, African American or African",Alone,16
2022,CA-529,Lake County CoC,Cisgender Woman,141,"Black, African American or African",In_Combination,*
2022,CA-529,Lake County CoC,Cisgender Woman,141,Hispanic/Latina/e/o,Alone,*
2022,CA-529,Lake County CoC,Cisgender Woman,141,Hispanic/Latina/e/o,In_Combination,54
2022,CA-529,Lake County CoC,Cisgender Woman,141,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-529,Lake County CoC,Cisgender Woman,141,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-529,Lake County CoC,Cisgender Woman,141,White,Alone,212
2022,CA-529,Lake County CoC,Cisgender Woman,141,White,In_Combination,38
2022,CA-529,Lake County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,"American Indian, Alaska Native, or Indigenous",Alone,11
2022,CA-529,Lake County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,"American Indian, Alaska Native, or Indigenous",In_Combination,26
2022,CA-529,Lake County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Asian or Asian American,Alone,*
2022,CA-529,Lake County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Asian or Asian American,In_Combination,*
2022,CA-529,Lake County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,"Black, African American or African",Alone,16
2022,CA-529,Lake County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,"Black, African American or African",In_Combination,*
2022,CA-529,Lake County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Hispanic/Latina/e/o,Alone,*
2022,CA-529,Lake County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Hispanic/Latina/e/o,In_Combination,54
2022,CA-529,Lake County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-529,Lake County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-529,Lake County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,White,Alone,212
2022,CA-529,Lake County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,White,In_Combination,38
2022,CA-529,Lake County CoC,Transgender,*,"American Indian, Alaska Native, or Indigenous",Alone,11
2022,CA-529,Lake County CoC,Transgender,*,"American Indian, Alaska Native, or Indigenous",In_Combination,26
2022,CA-529,Lake County CoC,Transgender,*,Asian or Asian American,Alone,*
2022,CA-529,Lake County CoC,Transgender,*,Asian or Asian American,In_Combination,*
2022,CA-529,Lake County CoC,Transgender,*,"Black, African American or African",Alone,16
2022,CA-529,Lake County CoC,Transgender,*,"Black, African American or African",In_Combination,*
2022,CA-529,Lake County CoC,Transgender,*,Hispanic/Latina/e/o,Alone,*
2022,CA-529,Lake County CoC,Transgender,*,Hispanic/Latina/e/o,In_Combination,54
2022,CA-529,Lake County CoC,Transgender,*,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-529,Lake County CoC,Transgender,*,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-529,Lake County CoC,Transgender,*,White,Alone,212
2022,CA-529,Lake County CoC,Transgender,*,White,In_Combination,38
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",Cisgender Man,102,"American Indian, Alaska Native, or Indigenous",Alone,30
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",Cisgender Man,102,"American Indian, Alaska Native, or Indigenous",In_Combination,11
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",Cisgender Man,102,"Black, African American or African",Alone,*
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",Cisgender Man,102,"Black, African American or African",In_Combination,*
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",Cisgender Man,102,Hispanic/Latina/e/o,Alone,*
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",Cisgender Man,102,Hispanic/Latina/e/o,In_Combination,58
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",Cisgender Man,102,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",Cisgender Man,102,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",Cisgender Man,102,White,Alone,96
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",Cisgender Man,102,White,In_Combination,59
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",Cisgender Woman,100,"American Indian, Alaska Native, or Indigenous",Alone,30
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",Cisgender Woman,100,"American Indian, Alaska Native, or Indigenous",In_Combination,11
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",Cisgender Woman,100,"Black, African American or African",Alone,*
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",Cisgender Woman,100,"Black, African American or African",In_Combination,*
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",Cisgender Woman,100,Hispanic/Latina/e/o,Alone,*
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",Cisgender Woman,100,Hispanic/Latina/e/o,In_Combination,58
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",Cisgender Woman,100,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",Cisgender Woman,100,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",Cisgender Woman,100,White,Alone,96
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",Cisgender Woman,100,White,In_Combination,59
2022,CA-531,Nevada County CoC,Cisgender Man,551,"American Indian, Alaska Native, or Indigenous",Alone,20
2022,CA-531,Nevada County CoC,Cisgender Man,551,"American Indian, Alaska Native, or Indigenous",In_Combination,64
2022,CA-531,Nevada County CoC,Cisgender Man,551,Asian or Asian American,Alone,*
2022,CA-531,Nevada County CoC,Cisgender Man,551,Asian or Asian American,In_Combination,*
2022,CA-531,Nevada County CoC,Cisgender Man,551,"Black, African American or African",Alone,24
2022,CA-531,Nevada County CoC,Cisgender Man,551,"Black, African American or African",In_Combination,*
2022,CA-531,Nevada County CoC,Cisgender Man,551,Hispanic/Latina/e/o,Alone,18
2022,CA-531,Nevada County CoC,Cisgender Man,551,Hispanic/Latina/e/o,In_Combination,94
2022,CA-531,Nevada County CoC,Cisgender Man,551,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-531,Nevada County CoC,Cisgender Man,551,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-531,Nevada County CoC,Cisgender Man,551,White,Alone,748
2022,CA-531,Nevada County CoC,Cisgender Man,551,White,In_Combination,129
2022,CA-531,Nevada County CoC,Cisgender Woman,456,"American Indian, Alaska Native, or Indigenous",Alone,20
2022,CA-531,Nevada County CoC,Cisgender Woman,456,"American Indian, Alaska Native, or Indigenous",In_Combination,64
2022,CA-531,Nevada County CoC,Cisgender Woman,456,Asian or Asian American,Alone,*
2022,CA-531,Nevada County CoC,Cisgender Woman,456,Asian or Asian American,In_Combination,*
2022,CA-531,Nevada County CoC,Cisgender Woman,456,"Black, African American or African",Alone,24
2022,CA-531,Nevada County CoC,Cisgender Woman,456,"Black, African American or African",In_Combination,*
2022,CA-531,Nevada County CoC,Cisgender Woman,456,Hispanic/Latina/e/o,Alone,18
2022,CA-531,Nevada County CoC,Cisgender Woman,456,Hispanic/Latina/e/o,In_Combination,94
2022,CA-531,Nevada County CoC,Cisgender Woman,456,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-531,Nevada County CoC,Cisgender Woman,456,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-531,Nevada County CoC,Cisgender Woman,456,White,Alone,748
2022,CA-531,Nevada County CoC,Cisgender Woman,456,White,In_Combination,129
2022,CA-531,Nevada County CoC,Client doesn't know,24,"American Indian, Alaska Native, or Indigenous",Alone,20
2022,CA-531,Nevada County CoC,Client doesn't know,24,"American Indian, Alaska Native, or Indigenous",In_Combination,64
2022,CA-531,Nevada County CoC,Client doesn't know,24,Asian or Asian American,Alone,*
2022,CA-531,Nevada County CoC,Client doesn't know,24,Asian or Asian American,In_Combination,*
2022,CA-531,Nevada County CoC,Client doesn't know,24,"Black, African American or African",Alone,24
2022,CA-531,Nevada County CoC,Client doesn't know,24,"Black, African American or African",In_Combination,*
2022,CA-531,Nevada County CoC,Client doesn't know,24,Hispanic/Latina/e/o,Alone,18
2022,CA-531,Nevada County CoC,Client doesn't know,24,Hispanic/Latina/e/o,In_Combination,94
2022,CA-531,Nevada County CoC,Client doesn't know,24,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-531,Nevada County CoC,Client doesn't know,24,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-531,Nevada County CoC,Client doesn't know,24,White,Alone,748
2022,CA-531,Nevada County CoC,Client doesn't know,24,White,In_Combination,129
2022,CA-531,Nevada County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,"American Indian, Alaska Native, or Indigenous",Alone,20
2022,CA-531,Nevada County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,"American Indian, Alaska Native, or Indigenous",In_Combination,64
2022,CA-531,Nevada County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Asian or Asian American,Alone,*
2022,CA-531,Nevada County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Asian or Asian American,In_Combination,*
2022,CA-531,Nevada County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,"Black, African American or African",Alone,24
2022,CA-531,Nevada County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,"Black, African American or African",In_Combination,*
2022,CA-531,Nevada County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Hispanic/Latina/e/o,Alone,18
2022,CA-531,Nevada County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Hispanic/Latina/e/o,In_Combination,94
